comuna,periodo_trim,ambientes,precio_promedio_pesos,provisorio,sueldo_basico_admin_a,n_meses_sueldo,ratio_alquiler_sueldo_pct,meses_sueldo_para_alquiler,superficie_total_m2,cantidad_deptos_estimada
1,2021-Q2,2,31565.672844480257,False,56600.91,3,55.76884337103459,0.5576884337103459,7964.0,193.84188275249085
1,2021-Q2,3,45424.38625204582,False,56600.91,3,80.25380908548257,0.8025380908548257,5712.0,85.21710428845115
1,2021-Q3,1,25167.231413195135,False,57434.24,3,43.81921204702132,0.43819212047021316,4160.0,131.2954657967479
1,2021-Q3,2,31830.147821576764,False,57434.24,3,55.420160206832655,0.5542016020683266,6944.0,167.8369713189526
1,2021-Q3,3,51119.4506547429,False,57434.24,3,89.00518341453268,0.8900518341453268,7239.0,108.46244063210044
1,2021-Q4,1,26326.735101791593,False,57434.24,3,45.83804904842755,0.4583804904842755,3157.0,99.01148765619851
1,2021-Q4,2,36862.21481481481,False,57434.24,3,64.1816011055684,0.6418160110556841,4958.0,120.25116581014622
1,2021-Q4,3,52228.90909090909,False,57434.24,3,90.93688554233344,0.9093688554233345,5416.15,81.22788506587
1,2022-Q1,1,31722.18181818182,False,71792.8,3,44.18574260675419,0.44185742606754186,1494.43,47.494907671129646
1,2022-Q1,2,41663.17654639175,False,71792.8,3,58.03252769970212,0.5803252769970212,2917.0,70.4426454593238
1,2022-Q1,3,66288.56624319419,False,71792.8,3,92.33316745299554,0.9233316745299555,3884.0,58.88478375369508
1,2022-Q2,1,36473.37662337662,False,82896.73,3,43.99857102128953,0.4399857102128953,1180.0,36.30475553835478
1,2022-Q2,2,51697.411003236244,False,82896.73,3,62.36363123519618,0.6236363123519618,3136.13,73.8550182778216
1,2022-Q2,3,74469.3284936479,False,82896.73,3,89.83385532052701,0.89833855320527,3572.0,54.91189021739734
1,2022-Q3,1,47393.71534195933,False,88448.7,3,53.58328086445514,0.5358328086445514,1766.0,53.74732281070166
1,2022-Q3,2,58725.87880816874,False,88448.7,3,66.39541203903363,0.6639541203903363,3155.0,75.08264237774199
1,2022-Q3,3,91159.69581749049,False,88448.7,3,103.06504879946283,1.0306504879946283,2580.0,39.185835723283084
1,2022-Q4,1,55614.27590940288,False,88448.7,3,62.87743732740321,0.6287743732740321,1382.0,42.89284819253075
1,2022-Q4,2,70464.47523584905,False,88448.7,3,79.66705585932756,0.7966705585932756,3024.0,71.73342346270113
1,2022-Q4,3,95653.06254168371,False,88448.7,3,108.14524412646395,1.0814524412646396,4557.1,69.06650203131518
1,2023-Q1,1,72813.67392937641,False,108992.6,3,66.80607117306717,0.6680607117306717,1378.0,43.437058229228846
1,2023-Q1,2,86431.92441571357,False,108992.6,3,79.3007272197503,0.793007272197503,2049.0,48.25770989740232
1,2023-Q1,3,137942.98245614034,False,108992.6,3,126.56178718201083,1.2656178718201083,2107.0,31.554045968850943
1,2023-Q2,1,102997.03264094956,False,197973.32,3,52.02571368755626,0.5202571368755626,881.0,27.563145810536515
1,2023-Q2,2,126249.55415527287,False,197973.32,3,63.77099406893457,0.6377099406893457,1838.2,43.553306165921725
1,2023-Q2,3,180282.20858895706,False,197973.32,3,91.06389112884355,0.9106389112884355,1193.0,18.468183649205795
1,2023-Q3,1,150254.95750708214,False,218782.41,3,68.67780527103716,0.6867780527103716,887.0,27.439848870613517
1,2023-Q3,2,207346.3675213675,False,218782.41,3,94.77286931859261,0.9477286931859261,888.45,21.202497943355045
1,2023-Q3,3,270440.25157232705,False,218782.41,3,123.61151500814304,1.2361151500814305,1099.0,17.15223445317809
1,2023-Q4,1,234970.238,False,267680.28,3,87.7801823877351,0.877801823877351,1413.0,42.59607172114939
1,2023-Q4,2,304986.255,False,267680.28,3,113.93676627953317,1.1393676627953317,3274.7200000000003,74.95625535256043
1,2023-Q4,3,519727.694,False,267680.28,3,194.1598738614589,1.941598738614589,3360.0,47.555754420861476
1,2024-Q1,1,268994.46494464943,False,447483.51,3,60.11271006269022,0.6011271006269022,3804.0,118.78533674662815
1,2024-Q1,2,335622.9155377165,False,447483.51,3,75.00229797020151,0.750022979702015,5936.83,142.13552435967895
1,2024-Q1,3,499230.9432255146,False,447483.51,3,111.56409835649912,1.1156409835649912,4966.0,77.21273054091408
1,2024-Q2,1,283558.30294834956,False,447483.51,3,63.367318931674056,0.6336731893167405,6171.3,193.05139980457358
1,2024-Q2,2,355582.1013973079,False,447483.51,3,79.46261559388141,0.7946261559388141,9694.0,230.65066950904952
1,2024-Q2,3,557331.0088853898,False,447483.51,3,124.54783169225381,1.245478316922538,8567.0,135.7016459453633
1,2024-Q3,1,311956.9212542509,False,466178.37,3,66.91793127472879,0.6691793127472879,6700.17,210.68467967407256
1,2024-Q3,2,410723.8460781419,False,466178.37,3,88.10444081267474,0.8810444081267474,10983.0,262.2528061257332
1,2024-Q3,3,619694.5939021267,False,466178.37,3,132.93079082629396,1.3293079082629395,7758.0,122.83462891869462
1,2024-Q4,1,337770.21382901486,False,604275.65,3,55.8967110173999,0.558967110173999,7079.0,223.07991147225542
1,2024-Q4,2,449942.44604316546,False,604275.65,3,74.45980092746835,0.7445980092746836,12767.0,304.09721127279334
1,2024-Q4,3,681610.1694915254,False,604275.65,3,112.79788776720116,1.1279788776720117,9287.0,145.18876198708406
1,2025-Q1,1,385570.79216211685,False,764512.97,3,50.43351876190104,0.5043351876190104,8349.99,264.6767511152631
1,2025-Q1,2,497417.33447022515,False,764512.97,3,65.0632957175632,0.650632957175632,11862.47,285.80704361947284
1,2025-Q1,3,766137.3079086123,False,764512.97,3,100.21246701787314,1.0021246701787314,9846.34,154.03348972047525
1,2025-Q2,1,403801.0821273039,True,914205.02,3,44.16964174264804,0.4416964174264804,10066.72,317.0868345736754
1,2025-Q2,2,521528.7703732957,True,914205.02,3,57.04724421369899,0.5704724421369899,14275.1,342.64000268714494
1,2025-Q2,3,731190.1738192932,True,914205.02,3,79.98098433317432,0.7998098433317432,10866.03,167.72494870904725
1,2025-Q3,1,430421.4601881753,True,1040602.27,3,41.36272547129609,0.4136272547129609,11309.35,356.6860860095835
1,2025-Q3,2,560368.464524335,True,1040602.27,3,53.85039805115311,0.538503980511531,14712.21,352.4271459397231
1,2025-Q3,3,796536.577551829,True,1040602.27,3,76.54572746144682,0.7654572746144682,8405.69,133.07702935176212
1,2025-Q4,1,442773.00109560986,True,1060949.6,3,41.73365078752184,0.4173365078752184,9891.63,310.29520809059335
1,2025-Q4,2,595329.9426478342,True,1060949.6,3,56.11293341812223,0.5611293341812224,13026.78,313.1840388208839
1,2025-Q4,3,873532.537699224,True,1060949.6,3,82.33497026618643,0.8233497026618644,10232.220000000001,162.50986854079036
1,2026-Q1,1,505426.334273706,True,1071053.8,3,47.189630835883875,0.4718963083588387,8846.97,281.9110291782416
1,2026-Q1,2,665426.6245577201,True,1071053.8,3,62.12821658050418,0.6212821658050418,10875.61,263.40387227453596
1,2026-Q1,3,952888.9761185448,True,1071053.8,3,88.96742405643346,0.8896742405643346,8295.19,130.9487180296766
1,2026-Q2,1,,,1137566.93,3,,,3537.08,109.39759308183014
1,2026-Q2,2,,,1137566.93,3,,,5024.47,120.35536615082425
1,2026-Q2,3,,,1137566.93,3,,,3842.4700000000003,60.241631502898336
2,2018-Q1,1,8554.798394984062,False,18886.82,3,45.29507029232058,0.45295070292320583,2093.0,63.410992231300575
2,2018-Q1,2,11211.16050173757,False,18886.82,3,59.3597042897511,0.593597042897511,4059.7799999999997,94.39337555087647
2,2018-Q1,3,17051.01720457114,False,18886.82,3,90.27997939606107,0.9027997939606107,6488.2,94.52116720766809
2,2018-Q2,1,8894.948737155262,False,21110.58,3,42.135027730906785,0.4213502773090678,2195.0,67.2285699866274
2,2018-Q2,2,12056.541236981935,False,21110.58,3,57.11136897698659,0.5711136897698659,5512.150000000001,128.7379345700652
2,2018-Q2,3,17664.508688061138,False,21110.58,3,83.67609363675056,0.8367609363675056,7294.89,106.89194363496878
2,2018-Q3,1,9598.837209302326,False,22070.15,3,43.492396786167404,0.43492396786167403,2185.0,66.78898070105501
2,2018-Q3,2,12703.119935170178,False,22070.15,3,57.55792296459325,0.5755792296459326,5160.25,121.38056841353087
2,2018-Q3,3,18370.0,False,22070.15,3,83.2345951432138,0.832345951432138,6008.83,89.46328857742073
2,2018-Q4,1,10286.697247706423,False,24437.1,3,42.0945907972158,0.42094590797215803,2198.21,67.38766579961069
2,2018-Q4,2,13404.307768924302,False,24437.1,3,54.85228512763095,0.5485228512763095,5463.51,128.1157526317167
2,2018-Q4,3,20024.0,False,24437.1,3,81.94098317721826,0.8194098317721825,6775.32,101.34108471858963
2,2019-Q1,1,11275.723830734967,False,26612.13,3,42.37061757452322,0.4237061757452322,1886.66,57.69321612625616
2,2019-Q1,2,14683.173359451517,False,26612.13,3,55.17473933672922,0.5517473933672922,4370.75,103.38259698337149
2,2019-Q1,3,22270.04620820875,False,26612.13,3,83.68381714732624,0.8368381714732623,6357.77,94.01546702432739
2,2019-Q2,1,12187.464169692337,False,27827.59,3,43.79633367349575,0.4379633367349575,2364.5,73.02366206015631
2,2019-Q2,2,15908.471290750987,False,27827.59,3,57.16798073692687,0.5716798073692687,4177.89,98.80890979020198
2,2019-Q2,3,23004.971869354802,False,27827.59,3,82.66965220256156,0.8266965220256156,6703.28,101.5176141472968
2,2019-Q3,1,12838.401066981289,False,29152.46,3,44.03882576969933,0.4403882576969933,2429.58,74.75270354525901
2,2019-Q3,2,16799.117422442632,False,29152.46,3,57.625042354719405,0.576250423547194,4211.41,99.72863429831239
2,2019-Q3,3,24985.162726350292,False,29152.46,3,85.70516082124902,0.8570516082124903,8192.76,123.31513446815711
2,2019-Q4,1,13607.319485657765,False,32637.02,3,41.692898082171,0.41692898082171,2408.61,74.40050732254849
2,2019-Q4,2,18464.730612428593,False,32637.02,3,56.576031183081646,0.5657603118308164,5197.59,123.05014859063732
2,2019-Q4,3,25753.735145194994,False,32637.02,3,78.90957919931108,0.7890957919931108,7729.4400000000005,116.11071217648467
2,2020-Q1,1,15400.978868733535,False,34724.08,3,44.35244610867598,0.4435244610867598,2126.29,64.71090092950345
2,2020-Q1,2,19826.25131407151,False,34724.08,3,57.09654889077409,0.5709654889077409,4646.0,109.63980791029165
2,2020-Q1,3,30073.579127391324,False,34724.08,3,86.60727405129617,0.8660727405129617,5099.15,76.39235191901678
2,2020-Q2,1,17515.832324882304,False,42466.32,3,41.24640968391493,0.4124640968391493,2146.0,65.9195859304202
2,2020-Q2,2,21481.23806926643,False,42466.32,3,50.5841760464915,0.505841760464915,2951.0,69.54402563687687
2,2020-Q2,3,32506.818546446335,False,42466.32,3,76.54729335258232,0.7654729335258231,4575.0,67.8265182299138
2,2020-Q3,1,18059.49656750572,False,42466.32,3,42.52663420683902,0.4252663420683902,4470.18,138.48825907131726
2,2020-Q3,2,23869.363806924783,False,42466.32,3,56.20775194771947,0.5620775194771948,6256.35,147.31691699347544
2,2020-Q3,3,35155.80150814887,False,42466.32,3,82.7851377471579,0.8278513774715791,6982.58,99.21621137159715
2,2020-Q4,1,19613.534675615214,False,42466.32,3,46.1860944758463,0.461860944758463,4749.0,150.49330243670184
2,2020-Q4,2,25933.26606538895,False,42466.32,3,61.06784403590646,0.6106784403590646,8211.0,199.03464175501813
2,2020-Q4,3,41432.720232333006,False,42466.32,3,97.56607173009813,0.9756607173009813,7815.0,114.91244268616254
2,2021-Q1,1,22200.473559589584,False,42466.32,3,52.2778370237628,0.522778370237628,3245.0,103.65110733432898
2,2021-Q1,2,29454.531845400106,False,42466.32,3,69.35974637171317,0.6935974637171317,6014.0,144.8696223671071
2,2021-Q1,3,46494.19218585005,False,42466.32,3,109.48486279444522,1.0948486279444523,6146.0,89.8540548965293
2,2021-Q2,1,24949.063670411982,False,56600.91,3,44.07890910307269,0.4407890910307269,3484.25,111.32887684321778
2,2021-Q2,2,31988.67403314917,False,56600.91,3,56.51618327894228,0.5651618327894228,6968.84,169.567352574325
2,2021-Q2,3,50865.454545454544,False,56600.91,3,89.86684939421387,0.8986684939421388,6735.0,100.4387393767062
2,2021-Q3,1,27079.97010463378,False,57434.24,3,47.14952283626245,0.4714952283626245,3747.0,118.34545760620838
2,2021-Q3,2,37239.45019129942,False,57434.24,3,64.83841379514975,0.6483841379514975,5765.0,139.36561852681197
2,2021-Q3,3,59600.80264400377,False,57434.24,3,103.77224917401846,1.0377224917401846,9930.0,149.07524913591308
2,2021-Q4,1,29663.706038249413,False,57434.24,3,51.64812146595727,0.5164812146595726,2401.2,75.25294119464309
2,2021-Q4,2,40478.526946292135,False,57434.24,3,70.47804053173184,0.7047804053173183,4630.63,112.33394607576216
2,2021-Q4,3,66503.3833892927,False,57434.24,3,115.79048210491287,1.1579048210491287,6113.0,91.58543251654457
2,2022-Q1,1,35151.14341688485,False,71792.8,3,48.96193408933047,0.4896193408933047,1012.34,32.169301544364444
2,2022-Q1,2,46868.51780926848,False,71792.8,3,65.28303368759609,0.6528303368759608,2496.0,60.26223574943254
2,2022-Q1,3,81104.87444608567,False,71792.8,3,112.97076370622914,1.1297076370622914,3311.0,50.24648800121426
2,2022-Q2,1,42147.23926380368,False,82896.73,3,50.84306614242043,0.5084306614242043,903.0,27.770818639598787
2,2022-Q2,2,64213.33333333333,False,82896.73,3,77.46184117676697,0.7746184117676697,2255.76,53.08891443032317
2,2022-Q2,3,95512.22191705575,False,82896.73,3,115.21832274572925,1.1521832274572925,3335.27,51.20894081251996
2,2022-Q3,1,52419.94736631177,False,88448.7,3,59.26593309603394,0.5926593309603394,897.0,27.359668284519326
2,2022-Q3,2,76319.46095917559,False,88448.7,3,86.2866960839171,0.862866960839171,2897.0,68.7208445988702
2,2022-Q3,3,113245.24328145059,False,88448.7,3,128.0349437373874,1.2803494373738742,3564.9,54.063880582284426
2,2022-Q4,1,65724.87820547138,False,88448.7,3,74.30847282715447,0.7430847282715448,810.59,25.14515905523401
2,2022-Q4,2,87681.84190902312,False,88448.7,3,99.13299111125785,0.9913299111125785,2713.0,64.35979135152996
2,2022-Q4,3,133089.2882193971,False,88448.7,3,150.4705984592166,1.504705984592166,3094.98,46.84419858407115
2,2023-Q1,1,82500.0,False,108992.6,3,75.69321219972733,0.7569321219972732,1000.0,31.282528056874618
2,2023-Q1,2,124723.75690607735,False,108992.6,3,114.43323391319902,1.1443323391319902,933.0,22.016523991610796
2,2023-Q1,3,186459.4716939721,False,108992.6,3,171.07534978885914,1.7107534978885914,2119.0,31.80695814791597
2,2023-Q2,1,97330.31674208146,False,197973.32,3,49.16335026461215,0.4916335026461215,484.0,15.094593867925019
2,2023-Q2,2,171374.8419721871,False,197973.32,3,86.56461485425768,0.8656461485425768,2096.0,49.52896274370986
2,2023-Q2,3,240129.4498381877,False,197973.32,3,121.29384395745228,1.2129384395745229,1102.0,16.94468112648631
2,2023-Q3,1,166866.29032258067,False,218782.41,3,76.27043249161606,0.7627043249161606,546.0,16.83721696016598
2,2023-Q3,2,242708.2066869301,False,218782.41,3,110.93588679589466,1.1093588679589466,1227.0,29.448150179964422
2,2023-Q3,3,357033.09692671394,False,218782.41,3,163.19095165224385,1.6319095165224387,773.0,12.020977518339691
2,2023-Q4,1,248482.605,False,267680.28,3,92.82813250195345,0.9282813250195344,1490.0,44.993208148862095
2,2023-Q4,2,382896.182,False,267680.28,3,143.04235709855053,1.4304235709855053,2344.0,53.60817490335738
2,2023-Q4,3,569634.622,False,267680.28,3,212.80410420969372,2.128041042096937,4754.0,67.49205582499792
2,2024-Q1,1,289720.8121827411,False,447483.51,3,64.74446671403402,0.6474446671403402,3615.0,113.00492142521594
2,2024-Q1,2,411906.6776586975,False,447483.51,3,92.04957690143654,0.9204957690143654,6298.0,150.7849240133773
2,2024-Q1,3,604832.5853555361,False,447483.51,3,135.16310027950215,1.3516310027950216,7859.41,122.02775398622342
2,2024-Q2,1,317041.51071793126,False,447483.51,3,70.84987572344984,0.7084987572344984,6230.0,195.14202812207856
2,2024-Q2,2,417649.01274923567,False,447483.51,3,93.33282756033528,0.9333282756033527,12223.7,290.9235593058067
2,2024-Q2,3,643135.8519366534,False,447483.51,3,143.7228048775816,1.437228048775816,10218.89,161.89311315945105
2,2024-Q3,1,341100.0410491131,False,466178.37,3,73.16942676879519,0.7316942676879519,6301.15,198.1270376975006
2,2024-Q3,2,461100.7216441832,False,466178.37,3,98.91079280323179,0.9891079280323178,10958.8,261.78172645333984
2,2024-Q3,3,714517.9060757819,False,466178.37,3,153.27135535605865,1.5327135535605865,10907.47,172.58570700166146
2,2024-Q4,1,366026.7696587424,False,604275.65,3,60.572814684613284,0.6057281468461329,8317.21,262.15713961785923
2,2024-Q4,2,498186.21646704234,False,604275.65,3,82.44353656597653,0.8244353656597653,14280.46,340.18039545612976
2,2024-Q4,3,745973.512370091,False,604275.65,3,123.4492093749088,1.234492093749088,11644.0,181.96915150972814
2,2025-Q1,1,407982.3067784755,False,764512.97,3,53.36499481211882,0.5336499481211883,7282.610000000001,231.03763954171782
2,2025-Q1,2,550686.2904862786,False,764512.97,3,72.03099386087311,0.720309938608731,10367.630000000001,249.86034924616993
2,2025-Q1,3,833383.8118162157,False,764512.97,3,109.00845957083185,1.0900845957083185,10296.0,161.05754334869997
2,2025-Q2,1,441312.73551809916,True,914205.02,3,48.27284097806629,0.48272840978066295,9036.57,284.44231355774434
2,2025-Q2,2,585681.1697058971,True,914205.02,3,64.06453223215696,0.6406453223215697,12139.75,291.4310363417217
2,2025-Q2,3,874808.5061500832,True,914205.02,3,95.69062595500549,0.9569062595500549,14919.810000000001,230.3902434946304
2,2025-Q3,1,466873.4777256894,True,1040602.27,3,44.86569856566711,0.4486569856566711,8836.63,278.81905313051925
2,2025-Q3,2,633739.090641118,True,1040602.27,3,60.901182796873776,0.6090118279687378,13943.44,333.951375259405
2,2025-Q3,3,931853.7102493137,True,1040602.27,3,89.54945968446847,0.8954945968446847,10979.41,173.78743025085734
2,2025-Q4,1,501499.6874081998,True,1060949.6,3,47.26894542475908,0.47268945424759085,8796.72,276.0090495812502
2,2025-Q4,2,662734.9958385372,True,1060949.6,3,62.46620912421638,0.6246620912421638,11966.110000000002,287.9315879369614
2,2025-Q4,3,1046578.9125950576,True,1060949.6,3,98.64548821122676,0.9864548821122676,9043.980000000001,143.73626551038717
2,2026-Q1,1,570976.9689796324,True,1071053.8,3,53.30983083946224,0.5330983083946225,6393.49,203.85245779382421
2,2026-Q1,2,739910.6346917887,True,1071053.8,3,69.08249003848253,0.6908249003848254,10116.48,245.08137480840045
2,2026-Q1,3,1158511.4739509076,True,1071053.8,3,108.16557244378457,1.0816557244378457,8878.85,140.1475851854611
2,2026-Q2,1,,,1137566.93,3,,,2995.08,92.63419065656637
2,2026-Q2,2,,,1137566.93,3,,,4954.47,118.67859713228943
2,2026-Q2,3,,,1137566.93,3,,,4565.139999999999,71.57153644378259
3,2018-Q1,1,6796.284457147156,False,18886.82,3,35.984270815029504,0.35984270815029507,1261.55,38.07732294894184
3,2018-Q1,2,8926.612678022899,False,18886.82,3,47.26371447402421,0.4726371447402421,2969.5,69.09590400427352
3,2018-Q1,3,13571.348591855947,False,18886.82,3,71.85618644036396,0.7185618644036396,2147.33,31.387274538520938
3,2018-Q2,1,7263.082729776599,False,21110.58,3,34.404941644315784,0.34404941644315784,849.77,26.097280528419073
3,2018-Q2,2,9386.908728292994,False,21110.58,3,44.46542315887576,0.44465423158875755,3315.8,77.51816575881165
3,2018-Q2,3,14922.538795581992,False,21110.58,3,70.68748843272895,0.7068748843272895,2182.26,31.946612785711682
3,2018-Q3,1,8440.812720848056,False,22070.15,3,38.245379940091276,0.3824537994009128,1290.0,39.36985362123707
3,2018-Q3,2,10455.936873747494,False,22070.15,3,47.375921204647426,0.47375921204647425,3341.6,78.63381161204825
3,2018-Q3,3,15702.0,False,22070.15,3,71.14586896781398,0.7114586896781399,3184.26,47.4369246007769
3,2018-Q4,1,8591.0,False,24437.1,3,35.15556264859578,0.35155562648595784,1532.07,47.01580203948403
3,2018-Q4,2,11639.0,False,24437.1,3,47.62840107868774,0.4762840107868774,3478.75,81.58794302943383
3,2018-Q4,3,15949.0,False,24437.1,3,65.2655184125776,0.6526551841257761,3511.02,52.46394645941794
3,2019-Q1,1,9687.995283018869,False,26612.13,3,36.404433929260335,0.3640443392926033,959.54,29.284582117475477
3,2019-Q1,2,12587.94977267807,False,26612.13,3,47.30154922840851,0.4730154922840851,3932.66,93.07683567221905
3,2019-Q1,3,17085.05154639175,False,26612.13,3,64.20024081646885,0.6420024081646885,2365.0,34.991959256996466
3,2019-Q2,1,10126.771949876644,False,27827.59,3,36.39112100572361,0.36391121005723615,1261.12,38.987456783731346
3,2019-Q2,2,13042.116304829868,False,27827.59,3,46.86757388918648,0.4686757388918648,4181.53,98.91424887191886
3,2019-Q2,3,19769.559249656853,False,27827.59,3,71.04301612053668,0.7104301612053668,4299.4,65.1706441425711
3,2019-Q3,1,11187.82217094367,False,29152.46,3,38.376940302614834,0.38376940302614837,1602.1100000000001,49.24620055882083
3,2019-Q3,2,14454.79962721342,False,29152.46,3,49.58346440476522,0.49583464404765226,4196.0,99.30610533559948
3,2019-Q3,3,19350.868148484347,False,29152.46,3,66.37816550810582,0.6637816550810582,3099.7799999999997,46.66889371520386
3,2019-Q4,1,11842.032371929177,False,32637.02,3,36.28404913171968,0.36284049131719676,1420.21,43.804360730721015
3,2019-Q4,2,15394.67120809799,False,32637.02,3,47.169353109131876,0.47169353109131873,3437.38,81.41152692241995
3,2019-Q4,3,21188.215458337032,False,32637.02,3,64.92080299713953,0.6492080299713954,3791.94,56.97456092549456
3,2020-Q1,1,12905.08029744423,False,34724.08,3,37.16464279959103,0.3716464279959103,1595.0,48.37010829187191
3,2020-Q1,2,15964.051280294985,False,34724.08,3,45.974007893931194,0.45974007893931196,3851.89,90.96810873350606
3,2020-Q1,3,23524.305555555555,False,34724.08,3,67.74637529793605,0.6774637529793606,2859.92,42.8633500522879
3,2020-Q2,1,14585.982658959538,False,42466.32,3,34.34717832616421,0.3434717832616421,888.0,27.12314664310107
3,2020-Q2,2,17751.300255923386,False,42466.32,3,41.80089128496038,0.4180089128496038,1487.0,35.04149747636973
3,2020-Q2,3,26222.558155276274,False,42466.32,3,61.74907115868828,0.6174907115868828,1193.0,17.666429639117606
3,2020-Q3,1,16722.42931175561,False,42466.32,3,39.378098483117,0.39378098483117,1925.0,59.725310451279874
3,2020-Q3,2,21612.97984146305,False,42466.32,3,50.89440253231985,0.5089440253231985,2583.3,60.873684520563955
3,2020-Q3,3,30426.592689358913,False,42466.32,3,71.64876233532577,0.7164876233532577,1794.87,25.479291709496977
3,2020-Q4,1,17791.10251450677,False,42466.32,3,41.894617933710215,0.41894617933710215,1973.0,62.36725037060294
3,2020-Q4,2,23366.60969878231,False,42466.32,3,55.023862907787425,0.5502386290778742,4411.0,106.86278984436278
3,2020-Q4,3,36206.47632311978,False,42466.32,3,85.25927446296213,0.8525927446296213,2218.41,32.83065167118827
